Datetime,Close,High,Low,Open,Volume
2024-09-25 14:30:00-04:00,245.8350067138672,245.94000244140625,245.6999969482422,245.9149932861328,727121
2024-09-25 15:30:00-04:00,245.72999572753906,245.8300018310547,245.72999572753906,245.8300018310547,440027
2024-09-26 09:30:00-04:00,246.10000610351562,246.5800018310547,245.19000244140625,246.44000244140625,2675006
2024-09-26 10:30:00-04:00,246.58999633789062,246.63999938964844,245.94000244140625,246.14999389648438,849311
2024-09-26 11:30:00-04:00,246.3800048828125,246.88999938964844,245.98500061035156,246.61000061035156,807005
2024-09-26 12:30:00-04:00,246.77499389648438,246.82000732421875,246.3300018310547,246.39999389648438,383267
2024-09-26 13:30:00-04:00,247.05999755859375,247.14999389648438,246.60000610351562,246.75,609426
2024-09-26 14:30:00-04:00,247.0749969482422,247.3699951171875,246.94000244140625,247.0500030517578,600450
2024-09-26 15:30:00-04:00,246.97000122070312,247.10000610351562,246.85000610351562,247.04820251464844,651514
2024-09-27 09:30:00-04:00,245.86000061035156,246.75,245.5500030517578,246.30999755859375,1456152
2024-09-27 10:30:00-04:00,245.1999969482422,246.0500030517578,244.3300018310547,245.89500427246094,1921873
2024-09-27 11:30:00-04:00,245.11000061035156,245.25,244.38999938964844,245.17999267578125,1032586
2024-09-27 12:30:00-04:00,244.49000549316406,245.39999389648438,244.3699951171875,245.1199951171875,884103
2024-09-27 13:30:00-04:00,244.3699951171875,244.60000610351562,244.19000244140625,244.49000549316406,998610
2024-09-27 14:30:00-04:00,244.8249969482422,244.8300018310547,244.2100067138672,244.3800048828125,698057
2024-09-27 15:30:00-04:00,245.02000427246094,245.08999633789062,244.77999877929688,244.8000030517578,675428
2024-09-30 09:30:00-04:00,243.1699981689453,243.97000122070312,242.86000061035156,243.9199981689453,2147072
2024-09-30 10:30:00-04:00,243.2899932861328,243.56500244140625,243.02999877929688,243.1699981689453,683467
2024-09-30 11:30:00-04:00,243.6479949951172,243.72000122070312,243.24000549316406,243.32000732421875,732511
2024-09-30 12:30:00-04:00,243.7100067138672,244.0800018310547,243.5699005126953,243.625,578346
2024-09-30 13:30:00-04:00,242.7100067138672,243.9199981689453,242.5,243.72000122070312,978219
2024-09-30 14:30:00-04:00,242.74000549316406,243.27000427246094,242.6699981689453,242.6999969482422,460139
2024-09-30 15:30:00-04:00,243.08999633789062,243.14500427246094,242.66000366210938,242.72999572753906,693123
2024-10-01 09:30:00-04:00,246.25999450683594,246.83999633789062,245.05999755859375,245.1999969482422,2695875
2024-10-01 10:30:00-04:00,246.24000549316406,246.34959411621094,245.17999267578125,246.2949981689453,1521430
2024-10-01 11:30:00-04:00,246.2449951171875,246.47999572753906,245.6999969482422,246.22000122070312,667694
2024-10-01 12:30:00-04:00,246.5500030517578,246.97999572753906,246.11000061035156,246.22000122070312,1966791
2024-10-01 13:30:00-04:00,245.94000244140625,246.60000610351562,245.5399932861328,246.5500030517578,1207885
2024-10-01 14:30:00-04:00,246.1199951171875,246.25,245.80999755859375,245.9499969482422,591121
2024-10-01 15:30:00-04:00,245.6199951171875,246.10499572753906,245.58999633789062,246.10499572753906,1107062
2024-10-02 09:30:00-04:00,245.24600219726562,246.07000732421875,245.14999389648438,245.61000061035156,1066813
2024-10-02 10:30:00-04:00,244.5800018310547,245.44200134277344,243.99000549316406,245.27000427246094,1162452
2024-10-02 11:30:00-04:00,244.77000427246094,245.0399932861328,244.50999450683594,244.57000732421875,725536
2024-10-02 12:30:00-04:00,244.69000244140625,244.97999572753906,244.55999755859375,244.73500061035156,587585
2024-10-02 13:30:00-04:00,245.09500122070312,245.1300048828125,244.6699981689453,244.6699981689453,307726
2024-10-02 14:30:00-04:00,245.5800018310547,245.58999633789062,245.0572052001953,245.09249877929688,1195601
2024-10-02 15:30:00-04:00,245.63999938964844,245.67999267578125,245.44500732421875,245.5749969482422,1540005
2024-10-03 09:30:00-04:00,244.67990112304688,245.2100067138672,243.69000244140625,244.72000122070312,1737904
2024-10-03 10:30:00-04:00,244.89999389648438,245.08999633789062,244.4199981689453,244.69000244140625,786160
2024-10-03 11:30:00-04:00,245.060302734375,245.17999267578125,244.60000610351562,244.91000366210938,441974
2024-10-03 12:30:00-04:00,245.60000610351562,245.91000366210938,245.0041961669922,245.0612030029297,900823
2024-10-03 13:30:00-04:00,245.58999633789062,245.74000549316406,245.2628936767578,245.61000061035156,390404
2024-10-03 14:30:00-04:00,245.61000061035156,245.67999267578125,245.44000244140625,245.60000610351562,406826
2024-10-03 15:30:00-04:00,245.52000427246094,245.6199951171875,245.4499969482422,245.60009765625,651849
2024-10-04 09:30:00-04:00,244.86000061035156,245.3000030517578,244.49000549316406,245.0,1425519
2024-10-04 10:30:00-04:00,245.5800018310547,246.69000244140625,244.69000244140625,244.82000732421875,977113
2024-10-04 11:30:00-04:00,244.67999267578125,245.5800018310547,244.61000061035156,245.5399932861328,762851
2024-10-04 12:30:00-04:00,244.6300048828125,244.75819396972656,244.0449981689453,244.6999969482422,591318
2024-10-04 13:30:00-04:00,244.5,244.91000366210938,244.2899932861328,244.64950561523438,817386
2024-10-04 14:30:00-04:00,244.625,244.67999267578125,244.1699981689453,244.5,562957
2024-10-04 15:30:00-04:00,244.99000549316406,245.0399932861328,244.61000061035156,244.6199951171875,496571
2024-10-07 09:30:00-04:00,244.1699981689453,244.7100067138672,243.94000244140625,244.5800018310547,1063443
2024-10-07 10:30:00-04:00,244.41250610351562,244.60000610351562,243.80999755859375,244.1613006591797,696928
2024-10-07 11:30:00-04:00,244.2100067138672,244.82000732421875,244.14999389648438,244.46060180664062,354507
2024-10-07 12:30:00-04:00,244.47999572753906,244.5399932861328,244.19000244140625,244.22332763671875,262581
2024-10-07 13:30:00-04:00,244.3699951171875,244.72000122070312,244.3697967529297,244.49000549316406,238232
2024-10-07 14:30:00-04:00,244.25,244.53900146484375,243.86000061035156,244.36500549316406,351935
2024-10-07 15:30:00-04:00,244.19000244140625,244.3300018310547,244.13009643554688,244.2449951171875,555907
2024-10-08 09:30:00-04:00,242.74749755859375,244.0399932861328,242.60000610351562,243.7899932861328,1244884
2024-10-08 10:30:00-04:00,241.0500030517578,242.8000030517578,241.0500030517578,242.6999969482422,1812397
2024-10-08 11:30:00-04:00,241.44000244140625,241.69000244140625,240.6300048828125,241.04049682617188,1155449
2024-10-08 12:30:00-04:00,241.72999572753906,241.85000610351562,240.6999969482422,241.4600067138672,871566
2024-10-08 13:30:00-04:00,241.6699981689453,241.7899932861328,241.47999572753906,241.7100067138672,623961
2024-10-08 14:30:00-04:00,241.6300048828125,241.85000610351562,241.5500030517578,241.64999389648438,547023
2024-10-08 15:30:00-04:00,242.33999633789062,242.41000366210938,241.6300048828125,241.6300048828125,808465
2024-10-09 09:30:00-04:00,240.89999389648438,241.41000366210938,240.83999633789062,241.16000366210938,1019009
2024-10-09 10:30:00-04:00,241.3699951171875,241.83999633789062,240.63999938964844,240.9199981689453,649027
2024-10-09 11:30:00-04:00,241.2050018310547,241.66000366210938,241.19000244140625,241.3800048828125,526468
2024-10-09 12:30:00-04:00,240.8699951171875,241.19000244140625,240.77999877929688,241.17999267578125,416888
2024-10-09 13:30:00-04:00,240.9199981689453,241.1999969482422,240.64999389648438,240.88499450683594,443255
2024-10-09 14:30:00-04:00,240.9199981689453,241.0500030517578,240.75999450683594,240.91189575195312,358394
2024-10-09 15:30:00-04:00,241.0399932861328,241.1300048828125,240.88999938964844,240.9149932861328,404770
2024-10-10 09:30:00-04:00,242.36000061035156,242.8699951171875,241.51010131835938,241.77000427246094,1632916
2024-10-10 10:30:00-04:00,242.36000061035156,242.52999877929688,242.07000732421875,242.35000610351562,657308
2024-10-10 11:30:00-04:00,242.6300048828125,242.80999755859375,241.85000610351562,242.35000610351562,342166
2024-10-10 12:30:00-04:00,242.1699981689453,242.73919677734375,241.62010192871094,242.6300048828125,460913
2024-10-10 13:30:00-04:00,242.44630432128906,242.5399932861328,242.1699981689453,242.1699981689453,332778
2024-10-10 14:30:00-04:00,242.94500732421875,243.00999450683594,242.42999267578125,242.4499969482422,530831
2024-10-10 15:30:00-04:00,242.80999755859375,243.02000427246094,242.72999572753906,242.9499969482422,594578
2024-10-11 09:30:00-04:00,245.1199951171875,245.14999389648438,244.47000122070312,244.5,1361870
2024-10-11 10:30:00-04:00,245.63999938964844,245.6999969482422,244.9499053955078,245.0800018310547,902098
2024-10-11 11:30:00-04:00,245.86000061035156,245.9199981689453,245.4600067138672,245.64999389648438,757214
2024-10-11 12:30:00-04:00,245.6898956298828,245.8800048828125,245.49000549316406,245.8699951171875,392061
2024-10-11 13:30:00-04:00,245.50999450683594,245.8000030517578,245.4250030517578,245.6649932861328,367847
2024-10-11 14:30:00-04:00,245.52999877929688,245.67999267578125,245.41000366210938,245.50750732421875,674934
2024-10-11 15:30:00-04:00,245.41000366210938,245.52999877929688,245.34500122070312,245.52999877929688,827643
2024-10-14 09:30:00-04:00,244.77999877929688,245.86000061035156,244.47000122070312,245.16000366210938,1127706
2024-10-14 10:30:00-04:00,244.44000244140625,244.91000366210938,244.3249969482422,244.77000427246094,939967
2024-10-14 11:30:00-04:00,244.50509643554688,244.72000122070312,244.25999450683594,244.4250030517578,304206
2024-10-14 12:30:00-04:00,244.67999267578125,244.77499389648438,244.5,244.52000427246094,366396
2024-10-14 13:30:00-04:00,244.82000732421875,244.8300018310547,244.55999755859375,244.64999389648438,178239
2024-10-14 14:30:00-04:00,244.84080505371094,244.9564971923828,244.5399932861328,244.82000732421875,329162
2024-10-14 15:30:00-04:00,245.0449981689453,245.07000732421875,244.7899932861328,244.83999633789062,485741
2024-10-15 09:30:00-04:00,245.6699981689453,245.90499877929688,244.52999877929688,244.99000549316406,1092391
2024-10-15 10:30:00-04:00,246.0200958251953,246.15499877929688,245.4600067138672,245.63999938964844,1027698
2024-10-15 11:30:00-04:00,246.25999450683594,246.5500030517578,245.8558349609375,246.0596923828125,610279
2024-10-15 12:30:00-04:00,245.92999267578125,246.4149932861328,245.63999938964844,246.27999877929688,412494
2024-10-15 13:30:00-04:00,246.2100067138672,246.22999572753906,245.88999938964844,245.93499755859375,582492
2024-10-15 14:30:00-04:00,246.3000030517578,246.33250427246094,245.9801025390625,246.2100067138672,508095
2024-10-15 15:30:00-04:00,245.8800048828125,246.3000030517578,245.69000244140625,246.3000030517578,742693
2024-10-16 09:30:00-04:00,247.4199981689453,248.08999633789062,246.88999938964844,247.6199951171875,1388864
2024-10-16 10:30:00-04:00,247.1199951171875,247.5500030517578,246.43389892578125,247.4199981689453,965280
2024-10-16 11:30:00-04:00,246.47500610351562,247.1199951171875,246.36000061035156,247.0800018310547,494696
2024-10-16 12:30:00-04:00,247.11000061035156,247.1699981689453,246.4199981689453,246.47000122070312,687499
2024-10-16 13:30:00-04:00,247.13499450683594,247.27999877929688,247.02999877929688,247.11000061035156,359938
2024-10-16 14:30:00-04:00,247.0749969482422,247.1999969482422,246.91000366210938,247.1300048828125,493105
2024-10-16 15:30:00-04:00,247.11000061035156,247.13999938964844,246.94000244140625,247.0800018310547,681999
2024-10-17 09:30:00-04:00,248.4149932861328,248.58999633789062,247.6199951171875,247.75,1514321
2024-10-17 10:30:00-04:00,248.73500061035156,249.05999755859375,248.22120666503906,248.3699951171875,958570
2024-10-17 11:30:00-04:00,248.1999969482422,248.99000549316406,248.19000244140625,248.74000549316406,489453
2024-10-17 12:30:00-04:00,248.66000366210938,248.7899932861328,247.889892578125,248.1300048828125,627348
2024-10-17 13:30:00-04:00,248.57000732421875,248.82000732421875,248.4149932861328,248.66000366210938,471838
2024-10-17 14:30:00-04:00,248.67999267578125,248.69000244140625,248.33999633789062,248.57000732421875,323709
2024-10-17 15:30:00-04:00,248.6199951171875,248.67999267578125,248.55999755859375,248.67010498046875,507021
2024-10-18 09:30:00-04:00,250.99000549316406,251.16000366210938,249.89999389648438,250.0,1917544
2024-10-18 10:30:00-04:00,251.02999877929688,251.27000427246094,250.72000122070312,250.9709930419922,1134914
2024-10-18 11:30:00-04:00,251.00999450683594,251.14999389648438,250.67999267578125,251.02999877929688,1195491
2024-10-18 12:30:00-04:00,250.80999755859375,251.26499938964844,250.67999267578125,251.0399932861328,589088
2024-10-18 13:30:00-04:00,251.0500030517578,251.13499450683594,250.72999572753906,250.8000030517578,490604
2024-10-18 14:30:00-04:00,251.27000427246094,251.3699951171875,251.03550720214844,251.05499267578125,796338
2024-10-18 15:30:00-04:00,251.25,251.30999755859375,251.10000610351562,251.25999450683594,1145397
2024-10-21 09:30:00-04:00,252.5,253.13999938964844,252.4499969482422,252.74000549316406,2056104
2024-10-21 10:30:00-04:00,251.42999267578125,252.5500030517578,250.97000122070312,252.52999877929688,1289903
2024-10-21 11:30:00-04:00,251.24000549316406,251.63999938964844,251.0800018310547,251.4199981689453,1109683
2024-10-21 12:30:00-04:00,251.64999389648438,251.7899932861328,251.25,251.25999450683594,1542305
2024-10-21 13:30:00-04:00,251.28500366210938,251.67999267578125,251.16000366210938,251.66000366210938,1488371
2024-10-21 14:30:00-04:00,251.26499938964844,251.30999755859375,250.72999572753906,251.27999877929688,808987
2024-10-21 15:30:00-04:00,251.24000549316406,251.36000061035156,251.11000061035156,251.25999450683594,584991
2024-10-22 09:30:00-04:00,252.9801025390625,253.3000030517578,252.52000427246094,253.05999755859375,1525282
2024-10-22 10:30:00-04:00,253.24000549316406,253.49989318847656,252.8699951171875,253.0,853468
2024-10-22 11:30:00-04:00,253.11000061035156,253.35000610351562,252.82000732421875,253.22999572753906,581511
2024-10-22 12:30:00-04:00,253.61000061035156,253.80499267578125,253.0800018310547,253.11000061035156,556761
2024-10-22 13:30:00-04:00,253.67999267578125,253.8699951171875,253.44000244140625,253.61000061035156,628573
2024-10-22 14:30:00-04:00,253.7698974609375,253.86000061035156,253.44000244140625,253.64999389648438,641266
2024-10-22 15:30:00-04:00,253.88999938964844,253.94000244140625,253.61000061035156,253.6699981689453,627095
2024-10-23 09:30:00-04:00,251.69000244140625,253.17999267578125,251.58999633789062,253.0800018310547,3215559
2024-10-23 10:30:00-04:00,250.55999755859375,252.02999877929688,250.1999969482422,251.72000122070312,1362452
2024-10-23 11:30:00-04:00,251.22500610351562,251.47999572753906,250.5124969482422,250.56500244140625,654698
2024-10-23 12:30:00-04:00,250.85000610351562,251.5500030517578,250.8300018310547,251.22999572753906,489974
2024-10-23 13:30:00-04:00,250.6999969482422,251.01010131835938,250.50999450683594,250.86000061035156,506358
2024-10-23 14:30:00-04:00,250.77999877929688,250.91000366210938,250.56500244140625,250.7050018310547,412943
2024-10-23 15:30:00-04:00,250.8699951171875,251.0800018310547,250.77000427246094,250.77499389648438,823773
2024-10-24 09:30:00-04:00,251.72000122070312,253.32000732421875,251.6300048828125,253.27000427246094,2133236
2024-10-24 10:30:00-04:00,252.3455047607422,252.5,251.39999389648438,251.69000244140625,715623
2024-10-24 11:30:00-04:00,251.92999267578125,252.38999938964844,251.7100067138672,252.30999755859375,434520
2024-10-24 12:30:00-04:00,252.6300048828125,252.7100067138672,251.8699951171875,251.8800048828125,479588
2024-10-24 13:30:00-04:00,252.80499267578125,252.81500244140625,252.50999450683594,252.6300048828125,397398
2024-10-24 14:30:00-04:00,252.5399932861328,252.7899932861328,252.4199981689453,252.7899932861328,323679
2024-10-24 15:30:00-04:00,252.7899932861328,252.7899932861328,252.44000244140625,252.52000427246094,724449
2024-10-25 09:30:00-04:00,252.6199951171875,253.0,251.77000427246094,252.0,1121840
2024-10-25 10:30:00-04:00,253.22999572753906,253.25999450683594,252.59500122070312,252.6300048828125,688410
2024-10-25 11:30:00-04:00,252.7899932861328,253.25999450683594,252.52000427246094,253.25999450683594,428861
2024-10-25 12:30:00-04:00,253.23500061035156,253.3000030517578,252.72000122070312,252.75,372963
2024-10-25 13:30:00-04:00,253.50999450683594,253.54989624023438,253.1925048828125,253.24000549316406,545427
2024-10-25 14:30:00-04:00,253.22999572753906,253.52999877929688,253.10000610351562,253.52000427246094,475729
2024-10-25 15:30:00-04:00,253.3300018310547,253.49000549316406,253.1649932861328,253.22000122070312,496880
2024-10-28 09:30:00-04:00,253.24989318847656,253.47999572753906,252.9499969482422,253.00999450683594,1165227
2024-10-28 10:30:00-04:00,253.32000732421875,253.6300048828125,253.13999938964844,253.24000549316406,619865
2024-10-28 11:30:00-04:00,253.4499969482422,253.47000122070312,253.05999755859375,253.3300018310547,349939
2024-10-28 12:30:00-04:00,253.4163055419922,253.55999755859375,253.1199951171875,253.4600067138672,337739
2024-10-28 13:30:00-04:00,253.1199951171875,253.5500030517578,253.11000061035156,253.4199981689453,353579
2024-10-28 14:30:00-04:00,253.30499267578125,253.39500427246094,253.11000061035156,253.1300048828125,514944
2024-10-28 15:30:00-04:00,253.32000732421875,253.36000061035156,253.25999450683594,253.30499267578125,421978
2024-10-29 09:30:00-04:00,255.7100067138672,256.0299987792969,254.22999572753906,254.49000549316406,2073115
2024-10-29 10:30:00-04:00,255.02000427246094,255.9199981689453,255.0,255.7100067138672,906567
2024-10-29 11:30:00-04:00,255.74000549316406,255.91000366210938,254.99000549316406,255.0,2014685
2024-10-29 12:30:00-04:00,255.7397003173828,256.1000061035156,255.343994140625,255.72999572753906,1243970
2024-10-29 13:30:00-04:00,256.05999755859375,256.1199951171875,255.63999938964844,255.75,711814
2024-10-29 14:30:00-04:00,256.07000732421875,256.2900085449219,256.0249938964844,256.07000732421875,988724
2024-10-29 15:30:00-04:00,256.05499267578125,256.1400146484375,255.9499969482422,256.06500244140625,624976
2024-10-30 09:30:00-04:00,256.5000915527344,256.82000732421875,255.91009521484375,256.760009765625,1719955
2024-10-30 10:30:00-04:00,256.80999755859375,256.9200134277344,256.0199890136719,256.5199890136719,1178332
2024-10-30 11:30:00-04:00,257.2699890136719,257.3900146484375,256.7900085449219,256.79998779296875,567884
2024-10-30 12:30:00-04:00,257.6199951171875,257.6600036621094,257.1499938964844,257.25,574775
2024-10-30 13:30:00-04:00,257.5400085449219,257.7099914550781,257.4700012207031,257.6199951171875,447501
2024-10-30 14:30:00-04:00,257.3500061035156,257.6300048828125,257.2799987792969,257.54010009765625,566712
2024-10-30 15:30:00-04:00,257.4800109863281,257.5199890136719,257.20001220703125,257.3500061035156,788442
2024-10-31 09:30:00-04:00,253.90499877929688,255.60000610351562,253.74000549316406,255.52000427246094,2650595
2024-10-31 10:30:00-04:00,252.9199981689453,254.13999938964844,252.1999969482422,253.89999389648438,2679591
2024-10-31 11:30:00-04:00,253.25999450683594,253.32000732421875,252.57009887695312,252.92999267578125,1077580
2024-10-31 12:30:00-04:00,252.93499755859375,253.36500549316406,252.86000061035156,253.27000427246094,503911
2024-10-31 13:30:00-04:00,253.11000061035156,253.20989990234375,252.83999633789062,252.92999267578125,400716
2024-10-31 14:30:00-04:00,253.77999877929688,253.90499877929688,253.07040405273438,253.11000061035156,1362688
2024-10-31 15:30:00-04:00,253.61000061035156,253.86000061035156,253.5301055908203,253.77999877929688,590144
2024-11-01 09:30:00-04:00,254.13999938964844,254.86000061035156,253.79049682617188,254.3300018310547,1629175
2024-11-01 10:30:00-04:00,254.00999450683594,254.21640014648438,253.0200958251953,254.14999389648438,898111
2024-11-01 11:30:00-04:00,253.4051055908203,254.0,253.30999755859375,254.0,572014
2024-11-01 12:30:00-04:00,253.0500030517578,253.55979919433594,253.00180053710938,253.4300994873047,548005
2024-11-01 13:30:00-04:00,252.82000732421875,253.05999755859375,252.46499633789062,253.05999755859375,786762
2024-11-01 14:30:00-04:00,252.47000122070312,252.8800048828125,252.43499755859375,252.82000732421875,409681
2024-11-01 15:30:00-04:00,252.49000549316406,252.67999267578125,252.4499969482422,252.47000122070312,802492
2024-11-04 09:30:00-05:00,253.197998046875,253.5800018310547,252.83999633789062,253.32000732421875,1202547
2024-11-04 10:30:00-05:00,252.8699951171875,253.30999755859375,252.5836944580078,253.22000122070312,538495
2024-11-04 11:30:00-05:00,252.85000610351562,252.9499969482422,252.27000427246094,252.85000610351562,824630
2024-11-04 12:30:00-05:00,252.77000427246094,252.91749572753906,252.61000061035156,252.8697967529297,338443
2024-11-04 13:30:00-05:00,252.8300018310547,252.99000549316406,252.75,252.77000427246094,381033
2024-11-04 14:30:00-05:00,252.91000366210938,253.01499938964844,252.7239990234375,252.82000732421875,230916
2024-11-04 15:30:00-05:00,252.8300018310547,252.94000244140625,252.74000549316406,252.91000366210938,743490
2024-11-05 09:30:00-05:00,252.50950622558594,253.9893035888672,252.4499969482422,253.77999877929688,874386
2024-11-05 10:30:00-05:00,252.83999633789062,253.4499969482422,252.41000366210938,252.47999572753906,701661
2024-11-05 11:30:00-05:00,253.3397979736328,253.389892578125,252.71499633789062,252.86000061035156,827305
2024-11-05 12:30:00-05:00,253.10000610351562,253.39999389648438,253.00999450683594,253.32960510253906,1004300
2024-11-05 13:30:00-05:00,253.08999633789062,253.24000549316406,252.97999572753906,253.10000610351562,409138
2024-11-05 14:30:00-05:00,253.22000122070312,253.24000549316406,253.00999450683594,253.09500122070312,720294
2024-11-05 15:30:00-05:00,253.33999633789062,253.39999389648438,253.08999633789062,253.2100067138672,919365
2024-11-06 09:30:00-05:00,246.4199981689453,246.42999267578125,244.9506072998047,245.63499450683594,5859237
2024-11-06 10:30:00-05:00,246.40499877929688,247.35000610351562,245.9199981689453,246.39999389648438,2229398
2024-11-06 11:30:00-05:00,246.3000030517578,246.6199951171875,246.05999755859375,246.42999267578125,1126922
2024-11-06 12:30:00-05:00,246.41000366210938,246.5279998779297,245.80050659179688,246.2821044921875,1325783
2024-11-06 13:30:00-05:00,246.35000610351562,246.4199981689453,246.02999877929688,246.41000366210938,1001865
2024-11-06 14:30:00-05:00,245.8800048828125,246.40130615234375,245.86000061035156,246.3300018310547,910812
2024-11-06 15:30:00-05:00,245.72000122070312,245.9199981689453,245.5800018310547,245.8800048828125,1147350
2024-11-07 09:30:00-05:00,249.17999267578125,249.27000427246094,248.13999938964844,248.2899932861328,1878325
2024-11-07 10:30:00-05:00,248.50999450683594,249.2899932861328,248.38999938964844,249.22000122070312,1257621
2024-11-07 11:30:00-05:00,249.19000244140625,249.2100067138672,248.50999450683594,248.50999450683594,1150521
2024-11-07 12:30:00-05:00,249.10499572753906,249.3000030517578,248.8800048828125,249.19000244140625,481335
2024-11-07 13:30:00-05:00,248.3800048828125,249.2100067138672,248.1999969482422,249.1199951171875,756768
2024-11-07 14:30:00-05:00,249.94500732421875,250.24000549316406,248.1199951171875,248.42999267578125,1498579
2024-11-07 15:30:00-05:00,249.64999389648438,250.0749969482422,249.4600067138672,249.9499969482422,870914
2024-11-08 09:30:00-05:00,248.4600067138672,249.27999877929688,247.83990478515625,249.07000732421875,1243320
2024-11-08 10:30:00-05:00,248.1638946533203,248.70989990234375,247.94000244140625,248.42999267578125,866185
2024-11-08 11:30:00-05:00,248.11500549316406,248.3699951171875,247.77999877929688,248.17999267578125,929374
2024-11-08 12:30:00-05:00,248.1300048828125,248.32000732421875,248.02000427246094,248.11500549316406,590449
2024-11-08 13:30:00-05:00,247.8800048828125,248.16009521484375,247.8000030517578,248.1300048828125,648502
2024-11-08 14:30:00-05:00,248.27000427246094,248.3000030517578,247.8699951171875,247.8896026611328,638112
2024-11-08 15:30:00-05:00,247.99000549316406,248.2899932861328,247.97000122070312,248.27999877929688,749675
2024-11-11 09:30:00-05:00,241.92999267578125,242.72999572753906,241.72000122070312,242.72999572753906,3480992
2024-11-11 10:30:00-05:00,241.49989318847656,241.94000244140625,241.25,241.91990661621094,1696955
2024-11-11 11:30:00-05:00,241.19000244140625,241.7509002685547,241.1300048828125,241.5,1270501
